_id,pin,address,start_year,approved_date,program_name,num_years,abatement_amount,neighborhood,council_district,ward,dpw_streets,dpw_enviro,dpw_parks,police_zone,fire_zone,longitude,latitude
12772,0002E00155000000,429 FORBES AVE,2023,2021-12-08,CHAPTER 265 BASE,3,175000,Central Business District,6,2,1,Central,Northern,2,1-4,-79.99785392827746,40.43914199540886
12773,0024J00308000000,813 TRIPOLI ST,2013,2009-12-08,ACT42 RESIDENTIAL,3,86750,East Allegheny,1,23,1,Northern,Riverview,1,1-5,-79.99701569554198,40.45646735735213
12774,0001H00327040200,306 4TH AVE UNIT 402,2011,2009-12-22,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00111858765455,40.43922201711472
12775,0001H00327160200,306 4TH AVE UNIT 1602,2011,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.0010946342333,40.43906242654291
12776,0001H00327160300,306 4TH AVE UNIT 1603,2016,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00110588458111,40.43904525297986
12777,0001H00327160400,306 4TH AVE UNIT 1604,,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00115727776316,40.439064920132196
12778,0001H00327170100,306 4TH AVE UNIT 1701,2018,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00120868618369,40.439084580124906
12779,0001H00327180100,306 4TH AVE UNIT 1801,2014,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00131146502976,40.43912392976027
12780,0001H00327180200,306 4TH AVE UNIT 1802,2015,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00132273733875,40.43910675173404
12781,0001H00327180300,306 4TH AVE UNIT 1803,2013,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00127133556504,40.43908710416576
12782,0001H00327190100,306 4TH AVE UNIT 1901,2013,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00121990843428,40.439067461571284
12783,0001H00327190200,306 4TH AVE UNIT 1902,,2009-12-23,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.001168516022,40.43904779743154
12784,0001H00327080100,306 4TH AVE UNIT 801,2012,2009-12-30,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00124390123716,40.43922700449673
12785,0010J00050000000,147 ERIN ST,2018,2013-03-29,ACT42 RESIDENTIAL,3,86750,Middle Hill,6,5,3,Central,Schenley,2,2-1,-79.98003647080702,40.4454896833051
12786,0006R00103000000,119 SWEETBRIAR VILLAGE TRL,2018,2013-03-25,ACT42 RESIDENTIAL,3,86750,Duquesne Heights,2,19,5,Southern,Emerald,3,4-1,-80.0229629262681,40.435054628245325
12787,0004K00166000000,200 COWAN ST,2015,2013-03-26,LOCAL ECONOMIC STIMULUS,10,250000,Mount Washington,2,19,5,Southern,Emerald,3,4-27,-80.01038565036062,40.42794799990249
12788,0049E00021000000,172 38TH ST,2013,2013-03-25,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96552144423737,40.4675430853472
12789,0049E00061000000,169 38TH ST,2013,2013-03-19,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96526383904211,40.46780858255822
12790,0049E00062000000,173 38TH ST,2013,2013-03-28,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96522267651281,40.46777563057536
12791,0049N00225000000,3491 DENNY ST,2014,2013-03-19,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96399998295303,40.4636375833293
12792,0080D00294000000,5211 KENT WAY,2014,2013-03-19,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95229038754405,40.479494312713896
12793,0119S00053000000,5331 CARNEGIE ST,2017,2013-03-19,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95095379213129,40.48224297889135
12794,0119S00063000000,5405 CARNEGIE ST,2019,2013-03-19,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95043336866095,40.482517319426165
12795,0009S00170000000,1811 WEBSTER AVE,2014,2008-06-20,ACT42 RESIDENTIAL,3,86750,Crawford-Roberts,6,3,3,Central,Schenley,2,2-1,-79.9847103709786,40.44475934428055
12796,0080C00141000000,5231 BUTLER ST,2009,2008-06-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95417761048932,40.48125001669551
12797,0175B00183000000,7544 SUSQUEHANNA ST,2013,2008-06-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89271763455292,40.45132537896238
12798,0175B00184000000,7538 SUSQUEHANNA ST,2013,2008-06-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89284417005283,40.45137629915491
12799,0175B00185000000,7532 SUSQUEHANNA ST,2011,2008-06-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89297306441783,40.45142675110573
12800,0175B00187000000,7520 SUSQUEHANNA ST,2010,2008-06-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89323036996288,40.45152767327713
12801,0175B00188000000,7514 SUSQUEHANNA ST,2010,2008-06-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89335795207094,40.451578689074125
12802,0175B00190000000,7502 SUSQUEHANNA ST,2010,2008-06-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.8936331549086,40.451686916262176
12803,0052A00042000000,4709 WALLINGFORD ST,2014,2013-10-09,ACT42 RESIDENTIAL,3,86750,Shadyside,8,7,2,Eastern,Frick,4,2-9,-79.94881025469738,40.45177907691567
12804,0001D00024000000,526 PENN AVE,2014,2013-10-25,RESIDENTIAL LERTA,10,150000,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00264646034805,40.442365558299166
12805,0009N00094000000,908 PENN AVE,,2013-10-25,RESIDENTIAL LERTA,10,150000,Central Business District,6,2,6,Central,Riverview,2,1-3,-79.99780060342697,40.44364745289019
12806,0009N00158000000,907 PENN AVE,2015,2013-10-18,RESIDENTIAL LERTA,10,150000,Central Business District,6,2,6,Central,Riverview,2,1-3,-79.99812579254784,40.444118647323926
12807,0007D00136000000,928 WESTERN AVE,2013,2013-10-30,ACT42 ENHANCED RESIDENTIAL,10,250000,Allegheny West,1,22,1,Northern,Riverview,1,1-7,-80.01779634572013,40.451968742195376
12808,0083F00289000000,604 N SAINT CLAIR ST,2014,2011-07-23,ACT42 RESIDENTIAL,3,86750,East Liberty,9,11,2,Central,Highland,5,3-8,-79.92519957846098,40.46825675502275
12809,0128N00027003D00,1219 CRESCENT PL UNIT 3D,2013,2011-07-20,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.91350513102788,40.423274329332024
12810,0012J00247SHU100,1822 HARCUM WAY UNIT SH1,2013,2011-07-28,ACT42 RESIDENTIAL,3,86750,South Side Flats,3,17,4,Southern,Schenley,3,4-24,-79.97991356276759,40.42638969999897
12811,0012J00247SHU400,1822 HARCUM WAY UNIT SH4,2015,2011-07-25,ACT42 RESIDENTIAL,3,86750,South Side Flats,3,17,4,Southern,Schenley,3,4-24,-79.97988898970571,40.42631398103671
12812,0006P00148000000,460 AUGUSTA ST,2015,2011-07-08,ACT42 RESIDENTIAL,3,86750,Duquesne Heights,2,19,5,Southern,Emerald,3,4-1,-80.02483319712924,40.434584896472245
12813,0006P00150000000,462 AUGUSTA ST,2015,2011-07-08,ACT42 RESIDENTIAL,3,86750,Duquesne Heights,2,19,5,Southern,Emerald,3,4-1,-80.02480423875622,40.43463393874753
12814,0007B00270000000,1337 W NORTH AVE,2013,2011-07-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Manchester,6,21,1,Northern,Riverview,1,1-8,-80.02542721440672,40.452009450801384
12815,0004M00174030000,300 BIGBEE ST,,2012-01-09,ACT42 RESIDENTIAL,3,86750,Mount Washington,3,18,4,Southern,Emerald,3,4-5,-80.00245977220231,40.42744522634655
12816,0023F00361000000,13 ALPINE AVE,2018,2012-01-03,ACT42 RESIDENTIAL,3,86750,Central Northside,6,25,1,Northern,Riverview,1,1-21,-80.00824431568317,40.45856293470103
12817,0075M00072000000,3303 MCCLURE AVE,2013,2012-01-13,ACT42 RESIDENTIAL,3,86750,Brighton Heights,1,27,1,Northern,Riverview,1,1-14,-80.03660661819646,40.47581917186313
12818,0048S00216000000,3409 BUTLER ST,2013,2012-01-30,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96729357756168,40.463044305551946
12819,0048S00217000000,3411 BUTLER ST,2013,2012-01-30,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96725401706712,40.46309742193112
12820,0049J00313000000,3810 BUTLER ST,2015,2012-01-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96382193696328,40.46694215417406
12821,0080G00178000A00,5114 BUTLER ST,2014,2012-01-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95520915136576,40.47874858836604
12822,0088M00070000000,1629 OVERTON LN,2017,2013-05-28,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.91922683488686,40.418231027495345
12823,0088M00074000000,1637 OVERTON LN,2017,2013-05-28,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.91936276756098,40.418194901558124
12824,0088M00126000000,1686 BILTMORE LN,2018,2013-05-16,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.92041930463225,40.41741291152859
12825,0088M00138000000,1656 BILTMORE LN,2016,2013-05-24,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.92052812032684,40.41824643705188
12826,0007B00366000000,1316 W NORTH AVE,2015,2013-05-16,ACT42 ENHANCED RESIDENTIAL,10,250000,Manchester,6,21,1,Northern,Riverview,1,1-8,-80.02496036047404,40.45261347479357
12827,0082N00028000000,5329 STANTON AVE,,2010-06-11,ACT42 RESIDENTIAL,3,86750,Morningside,7,11,2,Central,Highland,5,3-7,-79.93090954597176,40.47347623637295
12828,0088M00014000000,1547 PARKVIEW BLVD,2018,2010-06-28,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.91728536492833,40.41859015452263
12829,0002A00127000000,525 SMITHFIELD ST,2019,2017-09-13,LOCAL ECONOMIC STIMULUS,10,250000,Central Business District,6,2,6,Central,Riverview,2,1-4,-79.99885900972738,40.44069170599916
12830,0002A00127140800,350 OLIVER AVE UNIT 1408,2021,2017-09-13,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-4,-79.99885711207382,40.44069846289405
12831,0049J00070000000,3722 CHARLOTTE ST,2020,2017-09-22,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96516669856591,40.46689018490033
12832,0049J00071000000,3728 CHARLOTTE ST,2020,2017-09-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96512146061636,40.46696244022254
12833,0049J00072000000,3733 MULBERRY WAY,2020,2017-09-22,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96502589294744,40.46687326746728
12834,0049J00073000000,3729 MULBERRY WAY,2021,2017-09-22,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96494778186388,40.46683990858275
12835,0049P00333000000,3936 HOWLEY ST,,2017-09-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.95816389986463,40.46332735355826
12836,0049P00333000A00,3936 CLEMENT WAY,2019,2017-09-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.95812410747041,40.46319667049297
12837,0049R00261000000,4035 LIBERTY AVE,,2017-09-27,LOCAL ECONOMIC STIMULUS,10,250000,Bloomfield,7,9,2,Central,Highland,5,3-6,-79.95569111990862,40.463340267047386
12838,0080N00182000000,107 44TH ST,2020,2017-09-03,ACT42 RESIDENTIAL,3,86750,Central Lawrenceville,7,9,2,Central,Highland,2,3-3,-79.9623552232417,40.47352757393603
12839,0085H00166000000,1200 BEECHWOOD BLVD,,2017-09-15,ACT42 RESIDENTIAL,3,86750,Point Breeze,8,14,3,Eastern,Frick,4,2-17,-79.91943002486786,40.44843814010946
12840,0085K00030000000,1206 S NEGLEY AVE,,2017-09-15,ACT42 RESIDENTIAL,3,86750,Squirrel Hill North,8,14,3,Eastern,Frick,4,2-17,-79.9274581646543,40.44567387173076
12841,0086D00110000000,AYLESBORO AVE,,2017-09-11,ACT42 RESIDENTIAL,3,86750,Squirrel Hill North,8,14,3,Eastern,Frick,4,2-18,-79.91834268896737,40.44060803927893
12842,0086D00110000100,6355 AYLESBORO AVE,2021,2017-09-11,ACT42 RESIDENTIAL,3,86750,Squirrel Hill North,8,14,3,Eastern,Frick,4,2-18,-79.91841251292922,40.440587389490084
12843,0086D00111000000,AYLESBORO AVE,,2017-09-11,ACT42 RESIDENTIAL,3,86750,Squirrel Hill North,8,14,3,Eastern,Frick,4,2-18,-79.91860702990388,40.440568765418746
12844,0086D00111000200,6351 AYLESBORO AVE,2021,2017-09-11,ACT42 RESIDENTIAL,3,86750,Squirrel Hill North,8,14,3,Eastern,Frick,4,2-18,-79.91853194205522,40.44056924600763
12845,0086D00111000300,6345 AYLESBORO AVE,2021,2017-09-11,ACT42 RESIDENTIAL,3,86750,Squirrel Hill North,8,14,3,Eastern,Frick,4,2-18,-79.91865869273992,40.44054892801191
12846,0056G00082000000,5006 GLENWOOD AVE,2019,2017-09-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Hazelwood,5,15,3,Eastern,Frick,4,2-13,-79.94051656167193,40.40910218175181
12847,0056P00311000000,121 JOHNSTON AVE,2019,2017-09-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Hazelwood,5,15,3,Eastern,Frick,4,2-13,-79.94224440380403,40.406524415005585
12848,0056R00277000000,5211 GLENWOOD AVE,,2017-09-20,ACT42 ENHANCED RESIDENTIAL,10,250000,Hazelwood,5,15,3,Eastern,Frick,4,2-13,-79.93936803663118,40.40586693195714
12849,0003S00262000000,184 S 16TH ST,,2017-09-03,ACT42 RESIDENTIAL,3,86750,South Side Flats,3,17,4,Southern,Schenley,3,4-24,-79.98311820708093,40.4259187542845
12850,0014B00345000000,804 E WARRINGTON AVE,2019,2017-09-28,COMMERCIAL LERTA,5,50000,Allentown,3,18,4,Southern,Emerald,3,4-6,-79.99355295853363,40.42155158737715
12851,0083D00117000000,6046 JACKSON ST,2016,2014-07-10,ACT42 RESIDENTIAL,3,86750,Highland Park,7,11,2,Central,Highland,5,3-9,-79.91854114575138,40.470703048639095
12852,0009G00009000000,1410 SMALLMAN ST,2016,2014-07-28,LOCAL ECONOMIC STIMULUS,10,250000,Strip District,7,2,6,Central,Highland,2,2-3,-79.98989789883228,40.44802409350982
12853,0049J00191000A00,241 37TH ST,2015,2014-07-08,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96333826115979,40.4652544738512
12854,0023M00213000000,1006 CEDAR AVE,2017,2014-07-02,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-6,-80.00222402063693,40.45601415545231
12855,0023M00214000000,1004 CEDAR AVE,2016,2014-07-02,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-6,-80.00220873760061,40.45597230686238
12856,0024J00304000000,841 BLOSSOM WAY,2014,2014-07-02,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-5,-79.99627086637457,40.457126285530784
12857,0088E00198000000,724 HAZELWOOD AVE,,2019-02-26,COMMERCIAL LERTA,5,50000,Greenfield,5,15,3,Eastern,Frick,4,2-12,-79.93171127733075,40.41959544391325
12858,0025N00101000000,2550 SMALLMAN ST,,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97960894355687,40.45494739611564
12859,0025N0010100A100,2552 SMALLMAN ST,,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97969070468109,40.45505555852483
12860,0025N0010100A200,2550 SMALLMAN ST,2023,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97973224790103,40.45502470851261
12861,0025N00101020100,2554 SMALLMAN ST UNIT 201,2022,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.9797144818769,40.45501040324875
12862,0025N00101020300,2554 SMALLMAN ST UNIT 203,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97965399079537,40.45502516338913
12863,0025N00101020400,2554 SMALLMAN ST UNIT 204,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97969614195728,40.45499505305752
12864,0025N00101020500,2554 SMALLMAN ST UNIT 205,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97967733431928,40.45497980476619
12865,0025N00101020600,2554 SMALLMAN ST UNIT 206,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97963552764685,40.45501024683948
12866,0025N00101030100,2554 SMALLMAN ST UNIT 301,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.9796166025134,40.45499520289503
12867,0025N00101030200,2554 SMALLMAN ST UNIT 302,2022,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97965810945531,40.45496433586753
12868,0025N00101030300,2554 SMALLMAN ST UNIT 303,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97963913384687,40.454948854391326
12869,0025N00101030400,2554 SMALLMAN ST UNIT 304,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97959720005794,40.45497950247063
12870,0025N00101030500,2554 SMALLMAN ST UNIT 305,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.979578570344,40.45496369679235
12871,0025N00101030600,2554 SMALLMAN ST UNIT 306,2022,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97962099701381,40.45493336080796
12872,0025N00101030700,2554 SMALLMAN ST UNIT 307,2022,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97960305975523,40.45491834401654
12873,0025N00101040100,2554 SMALLMAN ST UNIT 401,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97956077862789,40.454948929081844
12874,0025N00101040200,2554 SMALLMAN ST UNIT 402,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97954336248357,40.454934616886504
12875,0025N00101040300,2554 SMALLMAN ST UNIT 403,2022,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97958535342107,40.45490396555848
12876,0025N00101040400,2554 SMALLMAN ST UNIT 404,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97956809942936,40.45488991795793
12877,0025N00101040500,2554 SMALLMAN ST UNIT 405,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97952655487482,40.45492077247931
12878,0025N00101040600,2554 SMALLMAN ST UNIT 406,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97950848132751,40.45490618509982
12879,0025N00101040700,2554 SMALLMAN ST UNIT 407,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.9795504118734,40.45487554433976
12880,0025N00101050100,2554 SMALLMAN ST UNIT 501,2022,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97953225737515,40.454860027264
12881,0025N00101050200,2554 SMALLMAN ST UNIT 502,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97948982722107,40.45489036613445
12882,0025N00101050300,2554 SMALLMAN ST UNIT 503,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.9794720465138,40.45487560447044
12883,0025N00101050400,2554 SMALLMAN ST UNIT 504,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97951434766021,40.45484503508515
12884,0025N00101050500,2554 SMALLMAN ST UNIT 505,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97949716889481,40.454830798077275
12885,0025N00101050600,2554 SMALLMAN ST UNIT 506,2021,2019-02-26,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97945481597871,40.45486142776529
12886,0049E00056000000,170 LODI WAY,2020,2019-02-13,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96515179558546,40.46795407544326
12887,0049R00242000000,3949 LIBERTY AVE,2019,2019-02-14,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.95765101585529,40.463013401979225
12888,0080H00121000000,606 52ND ST,,2019-02-26,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95203200680945,40.47844616171101
12889,0080H00123000000,604 52ND ST,2020,2019-02-26,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95208393044382,40.478472010393766
